Rango de Edad,Sexo,Año,Código,Nombre Provincia,Total,Frecuencia_Fallecimientos,tasa_fallecimiento
0-4 años,Mujeres,2013,17,Girona,21485,7.0,0.032580870374680014
0-4 años,Mujeres,2013,18,Granada,22015,12.0,0.05450828980240745
0-4 años,Mujeres,2013,19,Guadalajara,7527,1.0,0.013285505513484789
0-4 años,Mujeres,2013,20,Gipuzkoa,17484,6.0,0.03431708991077557
0-4 años,Mujeres,2013,21,Huelva,13327,7.0,0.0525249493509417
0-4 años,Mujeres,2013,22,Huesca,5040,0.0,0.0
0-4 años,Mujeres,2013,23,Jaén,15400,11.0,0.07142857142857142
0-4 años,Mujeres,2013,24,León,8305,7.0,0.08428657435279951
0-4 años,Mujeres,2013,25,Lleida,11772,6.0,0.05096839959225281
0-4 años,Mujeres,2013,26,"Rioja, La",8048,5.0,0.0621272365805169
0-4 años,Mujeres,2013,27,Lugo,5583,1.0,0.017911517105498834
0-4 años,Mujeres,2013,28,Madrid,175784,132.0,0.07509215855823055
0-4 años,Mujeres,2013,29,Málaga,42745,37.0,0.0865598315592467
0-4 años,Mujeres,2013,30,Murcia,42682,34.0,0.07965887259266201
0-4 años,Mujeres,2013,31,Navarra,16844,8.0,0.04749465685110425
0-4 años,Mujeres,2013,32,Ourense,5083,3.0,0.05902026362384419
0-4 años,Mujeres,2013,33,Asturias,19114,7.0,0.036622371036936274
0-4 años,Mujeres,2013,34,Palencia,2945,1.0,0.03395585738539898
0-4 años,Mujeres,2013,35,"Palmas, Las",23911,8.0,0.033457404541842664
0-4 años,Mujeres,2013,36,Pontevedra,20168,5.0,0.024791749305831015
0-4 años,Mujeres,2013,37,Salamanca,6346,3.0,0.04727387330601954
0-4 años,Mujeres,2013,38,Santa Cruz de Tenerife,21144,8.0,0.037835792659856225
0-4 años,Mujeres,2013,39,Cantabria,13366,9.0,0.06733502917851264
0-4 años,Mujeres,2013,40,Segovia,3420,1.0,0.029239766081871347
0-4 años,Mujeres,2013,41,Sevilla,55774,30.0,0.053788503603829745
0-4 años,Mujeres,2013,42,Soria,1798,0.0,0.0
0-4 años,Mujeres,2013,43,Tarragona,22087,10.0,0.0452755014261783
0-4 años,Mujeres,2013,44,Teruel,3018,1.0,0.03313452617627568
0-4 años,Mujeres,2013,45,Toledo,19101,3.0,0.01570598397989634
0-4 años,Mujeres,2013,46,Valencia/València,63808,44.0,0.0689568706118355
0-4 años,Mujeres,2013,47,Valladolid,11950,7.0,0.05857740585774059
0-4 años,Mujeres,2013,48,Bizkaia,26046,18.0,0.0691085003455425
0-4 años,Mujeres,2013,49,Zamora,2746,1.0,0.03641660597232338
0-4 años,Mujeres,2013,50,Zaragoza,22994,9.0,0.039140645385752806
0-4 años,Mujeres,2013,51,Ceuta,2978,2.0,0.0671591672263264
0-4 años,Mujeres,2013,52,Melilla,3349,3.0,0.08957897879964169
0-4 años,Mujeres,2014,1,Araba/Álava,7997,3.0,0.03751406777541578
0-4 años,Mujeres,2014,2,Albacete,9221,6.0,0.06506886454831363
0-4 años,Mujeres,2014,3,Alicante/Alacant,42190,20.0,0.04740459824602986
0-4 años,Mujeres,2014,4,Almería,19752,11.0,0.055690562980963955
0-4 años,Mujeres,2014,5,Ávila,2881,0.0,0.0
0-4 años,Mujeres,2014,6,Badajoz,15994,5.0,0.031261723146179816
0-4 años,Mujeres,2014,7,"Balears, Illes",27723,10.0,0.03607113227284204
0-4 años,Mujeres,2014,8,Barcelona,139288,79.0,0.05671701797714089
0-4 años,Mujeres,2014,9,Burgos,7668,8.0,0.10432968179447052
0-4 años,Mujeres,2014,10,Cáceres,7445,3.0,0.040295500335795834
0-4 años,Mujeres,2014,11,Cádiz,31586,16.0,0.050655353637687583
0-4 años,Mujeres,2014,12,Castellón/Castelló,14222,6.0,0.04218815918998734
0-4 años,Mujeres,2014,13,Ciudad Real,11870,6.0,0.050547598989048016
0-4 años,Mujeres,2014,14,Córdoba,18503,16.0,0.08647246392476896
0-4 años,Mujeres,2014,15,"Coruña, A",21998,13.0,0.05909628148013455
0-4 años,Mujeres,2014,16,Cuenca,3967,3.0,0.07562389715149988
0-4 años,Mujeres,2014,17,Girona,20427,10.0,0.04895481470602634
0-4 años,Mujeres,2014,18,Granada,21145,15.0,0.07093875620714117
0-4 años,Mujeres,2014,19,Guadalajara,7138,1.0,0.014009526478005045
0-4 años,Mujeres,2014,20,Gipuzkoa,17043,7.0,0.04107258111834771
0-4 años,Mujeres,2014,21,Huelva,12884,5.0,0.0388078236572493
0-4 años,Mujeres,2014,22,Huesca,4956,0.0,0.0
0-4 años,Mujeres,2014,23,Jaén,14645,5.0,0.03414134516899966
0-4 años,Mujeres,2014,24,León,7960,4.0,0.05025125628140704
0-4 años,Mujeres,2014,25,Lleida,11165,4.0,0.035826242722794444
0-4 años,Mujeres,2014,26,"Rioja, La",7702,1.0,0.012983640612827837
0-4 años,Mujeres,2014,27,Lugo,5508,1.0,0.01815541031227306
0-4 años,Mujeres,2014,28,Madrid,169290,133.0,0.07856341189674523
0-4 años,Mujeres,2014,29,Málaga,41251,52.0,0.12605755011999709
0-4 años,Mujeres,2014,30,Murcia,41301,25.0,0.06053122200430982
0-4 años,Mujeres,2014,31,Navarra,16327,10.0,0.0612482391131255
0-4 años,Mujeres,2014,32,Ourense,4844,2.0,0.041288191577208914
0-4 años,Mujeres,2014,33,Asturias,18460,11.0,0.05958829902491874
0-4 años,Mujeres,2014,34,Palencia,2899,0.0,0.0
0-4 años,Mujeres,2014,35,"Palmas, Las",22674,11.0,0.048513716150657145
0-4 años,Mujeres,2014,36,Pontevedra,19314,4.0,0.020710365537951747
0-4 años,Mujeres,2014,37,Salamanca,6090,3.0,0.04926108374384236
0-4 años,Mujeres,2014,38,Santa Cruz de Tenerife,20184,18.0,0.089179548156956
0-4 años,Mujeres,2014,39,Cantabria,12779,3.0,0.02347601533766335
0-4 años,Mujeres,2014,40,Segovia,3261,0.0,0.0
0-4 años,Mujeres,2014,41,Sevilla,53423,37.0,0.06925855904760121
0-4 años,Mujeres,2014,42,Soria,1709,0.0,0.0
0-4 años,Mujeres,2014,43,Tarragona,20909,10.0,0.04782629489693434
0-4 años,Mujeres,2014,44,Teruel,2930,1.0,0.034129692832764506
0-4 años,Mujeres,2014,45,Toledo,18230,2.0,0.010970927043335162
0-4 años,Mujeres,2014,46,Valencia/València,60730,40.0,0.06586530545035403
0-4 años,Mujeres,2014,47,Valladolid,11507,8.0,0.06952289910489268
0-4 años,Mujeres,2014,48,Bizkaia,25290,16.0,0.06326611308817714
0-4 años,Mujeres,2014,49,Zamora,2572,2.0,0.07776049766718507
0-4 años,Mujeres,2014,50,Zaragoza,22180,14.0,0.06311992786293959
0-4 años,Mujeres,2014,51,Ceuta,2892,0.0,0.0
0-4 años,Mujeres,2014,52,Melilla,3455,8.0,0.23154848046309695
0-4 años,Mujeres,2015,1,Araba/Álava,8121,2.0,0.024627508927471984
0-4 años,Mujeres,2015,2,Albacete,8859,7.0,0.07901569025849418
0-4 años,Mujeres,2015,3,Alicante/Alacant,40878,21.0,0.05137237633935124
0-4 años,Mujeres,2015,4,Almería,19274,14.0,0.07263671266991803
0-4 años,Mujeres,2015,5,Ávila,2692,0.0,0.0
0-4 años,Mujeres,2015,6,Badajoz,15451,8.0,0.05177658403986797
0-4 años,Mujeres,2015,7,"Balears, Illes",26816,15.0,0.05593675417661098
0-4 años,Mujeres,2015,8,Barcelona,134988,66.0,0.04889323495421815
0-4 años,Mujeres,2015,9,Burgos,7403,4.0,0.05403214912873159
0-4 años,Mujeres,2015,10,Cáceres,7293,1.0,0.01371177841766077
0-4 años,Mujeres,2015,11,Cádiz,30597,16.0,0.05229270843546753
0-4 años,Mujeres,2015,12,Castellón/Castelló,13669,2.0,0.014631648255175947
0-4 años,Mujeres,2015,13,Ciudad Real,11347,3.0,0.026438706265973385
0-4 años,Mujeres,2015,14,Córdoba,17948,15.0,0.08357477156229107
0-4 años,Mujeres,2015,15,"Coruña, A",21193,18.0,0.08493370452507903
0-4 años,Mujeres,2015,16,Cuenca,3782,0.0,0.0
0-4 años,Mujeres,2015,17,Girona,19656,11.0,0.05596255596255596
0-4 años,Mujeres,2015,18,Granada,20420,16.0,0.07835455435847208
0-4 años,Mujeres,2015,19,Guadalajara,6721,2.0,0.029757476565987203
0-4 años,Mujeres,2015,20,Gipuzkoa,16735,5.0,0.029877502240812665
0-4 años,Mujeres,2015,21,Huelva,12687,3.0,0.023646252069047056
0-4 años,Mujeres,2015,22,Huesca,4797,0.0,0.0
0-4 años,Mujeres,2015,23,Jaén,14152,5.0,0.035330695308083665
0-4 años,Mujeres,2015,24,León,7707,2.0,0.025950434669780722
0-4 años,Mujeres,2015,25,Lleida,10835,5.0,0.046146746654360866
0-4 años,Mujeres,2015,26,"Rioja, La",7505,2.0,0.02664890073284477
0-4 años,Mujeres,2015,27,Lugo,5385,6.0,0.11142061281337048
0-4 años,Mujeres,2015,28,Madrid,164361,89.0,0.0541490986304537
0-4 años,Mujeres,2015,29,Málaga,39970,22.0,0.05504128096072054
0-4 años,Mujeres,2015,30,Murcia,40433,22.0,0.054411000915094106
0-4 años,Mujeres,2015,31,Navarra,15994,5.0,0.031261723146179816
0-4 años,Mujeres,2015,32,Ourense,4713,4.0,0.0848716316571186
0-4 años,Mujeres,2015,33,Asturias,17531,5.0,0.02852090582396897
0-4 años,Mujeres,2015,34,Palencia,2820,0.0,0.0
0-4 años,Mujeres,2015,35,"Palmas, Las",21884,15.0,0.06854322792908062
0-4 años,Mujeres,2015,36,Pontevedra,18594,3.0,0.016134236850596968
0-4 años,Mujeres,2015,37,Salamanca,5860,6.0,0.10238907849829351
0-4 años,Mujeres,2015,38,Santa Cruz de Tenerife,19659,10.0,0.050867287247571086
0-4 años,Mujeres,2015,39,Cantabria,12168,10.0,0.0821827744904668
0-4 años,Mujeres,2015,40,Segovia,3130,1.0,0.03194888178913738
0-4 años,Mujeres,2015,41,Sevilla,51418,46.0,0.08946283402699444
0-4 años,Mujeres,2015,42,Soria,1675,0.0,0.0
0-4 años,Mujeres,2015,43,Tarragona,19974,9.0,0.04505857614899369
0-4 años,Mujeres,2015,44,Teruel,2841,1.0,0.03519887363604365
0-4 años,Mujeres,2015,45,Toledo,17612,6.0,0.034067681126504656
0-4 años,Mujeres,2015,46,Valencia/València,58805,37.0,0.06291981974321911
0-4 años,Mujeres,2015,47,Valladolid,11137,5.0,0.04489539373260304
0-4 años,Mujeres,2015,48,Bizkaia,24953,26.0,0.10419588826994751
0-4 años,Mujeres,2015,49,Zamora,2541,0.0,0.0
0-4 años,Mujeres,2015,50,Zaragoza,21646,16.0,0.07391665896701469
0-4 años,Mujeres,2015,51,Ceuta,2865,2.0,0.06980802792321117
0-4 años,Mujeres,2015,52,Melilla,3519,6.0,0.17050298380221654
0-4 años,Mujeres,2016,1,Araba/Álava,7967,2.0,0.025103552152629598
0-4 años,Mujeres,2016,2,Albacete,8531,1.0,0.01172195522213105
0-4 años,Mujeres,2016,3,Alicante/Alacant,40018,32.0,0.07996401619271329
0-4 años,Mujeres,2016,4,Almería,19077,13.0,0.06814488651255439
0-4 años,Mujeres,2016,5,Ávila,2634,1.0,0.037965072133637055
0-4 años,Mujeres,2016,6,Badajoz,14989,9.0,0.06004403229034626
0-4 años,Mujeres,2016,7,"Balears, Illes",26293,18.0,0.06845928574145209
0-4 años,Mujeres,2016,8,Barcelona,131413,79.0,0.06011581806974957
0-4 años,Mujeres,2016,9,Burgos,7155,3.0,0.04192872117400419
0-4 años,Mujeres,2016,10,Cáceres,7155,3.0,0.04192872117400419
0-4 años,Mujeres,2016,11,Cádiz,29586,15.0,0.05069965524234435
0-4 años,Mujeres,2016,12,Castellón/Castelló,13194,4.0,0.03031681067151736
0-4 años,Mujeres,2016,13,Ciudad Real,10953,5.0,0.045649593718615905
0-4 años,Mujeres,2016,14,Córdoba,17567,15.0,0.08538737405362327
0-4 años,Mujeres,2016,15,"Coruña, A",20721,13.0,0.06273828483181314
0-4 años,Mujeres,2016,16,Cuenca,3665,1.0,0.027285129604365622
0-4 años,Mujeres,2016,17,Girona,19067,12.0,0.06293596265799549
0-4 años,Mujeres,2016,18,Granada,20128,7.0,0.03477742448330683
0-4 años,Mujeres,2016,19,Guadalajara,6537,2.0,0.03059507419305492
0-4 años,Mujeres,2016,20,Gipuzkoa,16334,7.0,0.042855393657401736
0-4 años,Mujeres,2016,21,Huelva,12417,3.0,0.024160425223483932
0-4 años,Mujeres,2016,22,Huesca,4713,0.0,0.0
0-4 años,Mujeres,2016,23,Jaén,13644,4.0,0.02931691586045148
0-4 años,Mujeres,2016,24,León,7414,0.0,0.0
0-4 años,Mujeres,2016,25,Lleida,10425,1.0,0.009592326139088728
0-4 años,Mujeres,2016,26,"Rioja, La",7189,2.0,0.027820280984837947
0-4 años,Mujeres,2016,27,Lugo,5349,4.0,0.07478033277248083
0-4 años,Mujeres,2016,28,Madrid,161232,93.0,0.05768085739803513
0-4 años,Mujeres,2016,29,Málaga,39296,31.0,0.0788884364820847
0-4 años,Mujeres,2016,30,Murcia,39730,31.0,0.07802668009061163
0-4 años,Mujeres,2016,31,Navarra,15619,7.0,0.04481720980856649
0-4 años,Mujeres,2016,32,Ourense,4653,3.0,0.06447453255963895
0-4 años,Mujeres,2016,33,Asturias,16833,7.0,0.041584981880829326
0-4 años,Mujeres,2016,34,Palencia,2802,0.0,0.0
0-4 años,Mujeres,2016,35,"Palmas, Las",21290,14.0,0.06575857209957726
0-4 años,Mujeres,2016,36,Pontevedra,18062,9.0,0.04982836895138966
0-4 años,Mujeres,2016,37,Salamanca,5674,4.0,0.07049700387733521
0-4 años,Mujeres,2016,38,Santa Cruz de Tenerife,19528,9.0,0.04608766898811962
0-4 años,Mujeres,2016,39,Cantabria,11731,4.0,0.03409768988151053
0-4 años,Mujeres,2016,40,Segovia,3018,0.0,0.0
0-4 años,Mujeres,2016,41,Sevilla,49553,27.0,0.05448711480636894
0-4 años,Mujeres,2016,42,Soria,1640,0.0,0.0
0-4 años,Mujeres,2016,43,Tarragona,19287,4.0,0.020739358116866283
0-4 años,Mujeres,2016,44,Teruel,2740,0.0,0.0
0-4 años,Mujeres,2016,45,Toledo,16969,7.0,0.041251694266014494
0-4 años,Mujeres,2016,46,Valencia/València,57326,37.0,0.06454313923873985
0-4 años,Mujeres,2016,47,Valladolid,10784,3.0,0.027818991097922848
0-4 años,Mujeres,2016,48,Bizkaia,24159,17.0,0.07036715095823502
0-4 años,Mujeres,2016,49,Zamora,2432,0.0,0.0
0-4 años,Mujeres,2016,50,Zaragoza,21132,10.0,0.04732159757713421
0-4 años,Mujeres,2016,51,Ceuta,2759,1.0,0.03624501631025734
0-4 años,Mujeres,2016,52,Melilla,3487,4.0,0.11471178663607685
0-4 años,Mujeres,2017,1,Araba/Álava,7864,2.0,0.025432349949135298
0-4 años,Mujeres,2017,2,Albacete,8283,5.0,0.06036460219727152
0-4 años,Mujeres,2017,3,Alicante/Alacant,39332,19.0,0.04830672226177159
0-4 años,Mujeres,2017,4,Almería,18922,13.0,0.0687030969242152
0-4 años,Mujeres,2017,5,Ávila,2634,3.0,0.11389521640091116
0-4 años,Mujeres,2017,6,Badajoz,14700,6.0,0.04081632653061225
0-4 años,Mujeres,2017,7,"Balears, Illes",26416,18.0,0.06814052089642642
0-4 años,Mujeres,2017,8,Barcelona,128700,73.0,0.05672105672105672
0-4 años,Mujeres,2017,9,Burgos,6864,6.0,0.08741258741258741
0-4 años,Mujeres,2017,10,Cáceres,6975,4.0,0.05734767025089606
0-4 años,Mujeres,2017,11,Cádiz,28933,18.0,0.062212698302975836
0-4 años,Mujeres,2017,12,Castellón/Castelló,12946,3.0,0.023173180905298935
0-4 años,Mujeres,2017,13,Ciudad Real,10800,8.0,0.07407407407407407
0-4 años,Mujeres,2017,14,Córdoba,17172,12.0,0.06988120195667365
0-4 años,Mujeres,2017,15,"Coruña, A",20687,17.0,0.08217721274230193
0-4 años,Mujeres,2017,16,Cuenca,3562,0.0,0.0
0-4 años,Mujeres,2017,17,Girona,18495,9.0,0.04866180048661801
0-4 años,Mujeres,2017,18,Granada,19802,15.0,0.07574992425007575
0-4 años,Mujeres,2017,19,Guadalajara,6367,2.0,0.03141196795979268
0-4 años,Mujeres,2017,20,Gipuzkoa,15864,1.0,0.006303580433686335
0-4 años,Mujeres,2017,21,Huelva,12073,2.0,0.016565890830779424
0-4 años,Mujeres,2017,22,Huesca,4540,0.0,0.0
0-4 años,Mujeres,2017,23,Jaén,13185,5.0,0.037921880925293895
0-4 años,Mujeres,2017,24,León,7150,1.0,0.013986013986013986
0-4 años,Mujeres,2017,25,Lleida,10116,3.0,0.02965599051008304
0-4 años,Mujeres,2017,26,"Rioja, La",7000,4.0,0.05714285714285715
0-4 años,Mujeres,2017,27,Lugo,5324,1.0,0.018782870022539446
0-4 años,Mujeres,2017,28,Madrid,158392,95.0,0.05997777665538664
0-4 años,Mujeres,2017,29,Málaga,38205,28.0,0.07328883653971993
0-4 años,Mujeres,2017,30,Murcia,39047,17.0,0.043537275590954494
0-4 años,Mujeres,2017,31,Navarra,15411,7.0,0.0454221010966193
0-4 años,Mujeres,2017,32,Ourense,4537,1.0,0.02204099625303064
0-4 años,Mujeres,2017,33,Asturias,16330,10.0,0.0612369871402327
0-4 años,Mujeres,2017,34,Palencia,2772,1.0,0.03607503607503607
0-4 años,Mujeres,2017,35,"Palmas, Las",20920,14.0,0.06692160611854683
0-4 años,Mujeres,2017,36,Pontevedra,17580,5.0,0.02844141069397042
0-4 años,Mujeres,2017,37,Salamanca,5493,5.0,0.09102494083378845
0-4 años,Mujeres,2017,38,Santa Cruz de Tenerife,19308,7.0,0.03625440232028175
0-4 años,Mujeres,2017,39,Cantabria,11274,5.0,0.044349831470640415
0-4 años,Mujeres,2017,40,Segovia,2935,1.0,0.034071550255536626
0-4 años,Mujeres,2017,41,Sevilla,47924,33.0,0.06885902679242133
0-4 años,Mujeres,2017,42,Soria,1583,0.0,0.0
0-4 años,Mujeres,2017,43,Tarragona,18609,5.0,0.02686871943683164
0-4 años,Mujeres,2017,44,Teruel,2689,1.0,0.03718854592785422
0-4 años,Mujeres,2017,45,Toledo,16463,7.0,0.04251958938225111
0-4 años,Mujeres,2017,46,Valencia/València,55775,31.0,0.05558045719408337
0-4 años,Mujeres,2017,47,Valladolid,10371,5.0,0.04821135859608524
0-4 años,Mujeres,2017,48,Bizkaia,23445,12.0,0.05118362124120282
0-4 años,Mujeres,2017,49,Zamora,2360,3.0,0.1271186440677966
0-4 años,Mujeres,2017,50,Zaragoza,20900,10.0,0.04784688995215311
0-4 años,Mujeres,2017,51,Ceuta,2652,3.0,0.11312217194570137
0-4 años,Mujeres,2017,52,Melilla,3448,4.0,0.11600928074245939
0-4 años,Mujeres,2018,1,Araba/Álava,7747,1.0,0.01290822253775655
0-4 años,Mujeres,2018,2,Albacete,8087,5.0,0.06182762458266354
0-4 años,Mujeres,2018,3,Alicante/Alacant,38667,17.0,0.04396513823156697
0-4 años,Mujeres,2018,4,Almería,18780,14.0,0.07454739084132055
0-4 años,Mujeres,2018,5,Ávila,2626,0.0,0.0
0-4 años,Mujeres,2018,6,Badajoz,14384,5.0,0.03476084538375973
0-4 años,Mujeres,2018,7,"Balears, Illes",26067,14.0,0.05370775309778647
0-4 años,Mujeres,2018,8,Barcelona,125521,71.0,0.05656424024665195
0-4 años,Mujeres,2018,9,Burgos,6687,3.0,0.04486316733961417
0-4 años,Mujeres,2018,10,Cáceres,6861,4.0,0.058300539279988337
0-4 años,Mujeres,2018,11,Cádiz,28037,17.0,0.06063416200021401
0-4 años,Mujeres,2018,12,Castellón/Castelló,12580,5.0,0.0397456279809221
0-4 años,Mujeres,2018,13,Ciudad Real,10280,4.0,0.038910505836575876
0-4 años,Mujeres,2018,14,Córdoba,16657,12.0,0.07204178423485622
0-4 años,Mujeres,2018,15,"Coruña, A",20348,13.0,0.06388834283467663
0-4 años,Mujeres,2018,16,Cuenca,3549,1.0,0.02817695125387433
0-4 años,Mujeres,2018,17,Girona,18248,10.0,0.05480052608505041
0-4 años,Mujeres,2018,18,Granada,19412,15.0,0.07727179064496188
0-4 años,Mujeres,2018,19,Guadalajara,6168,0.0,0.0
0-4 años,Mujeres,2018,20,Gipuzkoa,15312,6.0,0.03918495297805642
0-4 años,Mujeres,2018,21,Huelva,11713,4.0,0.03415008964398531
0-4 años,Mujeres,2018,22,Huesca,4457,1.0,0.02243661655822302
0-4 años,Mujeres,2018,23,Jaén,12854,5.0,0.0388983973860277
0-4 años,Mujeres,2018,24,León,6971,2.0,0.02869028833739779
0-4 años,Mujeres,2018,25,Lleida,9793,2.0,0.02042275094455223
0-4 años,Mujeres,2018,26,"Rioja, La",6756,3.0,0.04440497335701599
0-4 años,Mujeres,2018,27,Lugo,5257,0.0,0.0
0-4 años,Mujeres,2018,28,Madrid,155899,96.0,0.06157832955952251
0-4 años,Mujeres,2018,29,Málaga,37573,31.0,0.08250605487983392
0-4 años,Mujeres,2018,30,Murcia,38623,18.0,0.04660435491805401
0-4 años,Mujeres,2018,31,Navarra,15222,6.0,0.039416633819471816
0-4 años,Mujeres,2018,32,Ourense,4457,1.0,0.02243661655822302
0-4 años,Mujeres,2018,33,Asturias,15722,6.0,0.038163083577153034
0-4 años,Mujeres,2018,34,Palencia,2721,1.0,0.03675119441381845
0-4 años,Mujeres,2018,35,"Palmas, Las",20596,11.0,0.05340842882113031
0-4 años,Mujeres,2018,36,Pontevedra,17221,4.0,0.023227454851634632
0-4 años,Mujeres,2018,37,Salamanca,5330,5.0,0.09380863039399624
0-4 años,Mujeres,2018,38,Santa Cruz de Tenerife,19146,19.0,0.09923743862947874
0-4 años,Mujeres,2018,39,Cantabria,10932,8.0,0.07317965605561653
0-4 años,Mujeres,2018,40,Segovia,2865,0.0,0.0
0-4 años,Mujeres,2018,41,Sevilla,46374,35.0,0.07547332557036271
0-4 años,Mujeres,2018,42,Soria,1569,0.0,0.0
0-4 años,Mujeres,2018,43,Tarragona,18253,8.0,0.04382841176792856
0-4 años,Mujeres,2018,44,Teruel,2611,2.0,0.07659900421294523
0-4 años,Mujeres,2018,45,Toledo,16122,6.0,0.037216226274655755
0-4 años,Mujeres,2018,46,Valencia/València,53961,26.0,0.048182946943162656
0-4 años,Mujeres,2018,47,Valladolid,9935,3.0,0.03019627579265224
0-4 años,Mujeres,2018,48,Bizkaia,22654,23.0,0.10152732409287543
0-4 años,Mujeres,2018,49,Zamora,2235,0.0,0.0
0-4 años,Mujeres,2018,50,Zaragoza,20458,10.0,0.04888063349301008
0-4 años,Mujeres,2018,51,Ceuta,2586,1.0,0.038669760247486466
0-4 años,Mujeres,2018,52,Melilla,3337,3.0,0.08990110878034162
0-4 años,Mujeres,2019,1,Araba/Álava,7613,3.0,0.039406278733744915
0-4 años,Mujeres,2019,2,Albacete,7886,9.0,0.1141262997717474
0-4 años,Mujeres,2019,3,Alicante/Alacant,38265,17.0,0.04442702208284333
0-4 años,Mujeres,2019,4,Almería,18644,5.0,0.026818279339197598
0-4 años,Mujeres,2019,5,Ávila,2575,1.0,0.03883495145631068
0-4 años,Mujeres,2019,6,Badajoz,13914,6.0,0.043122035360069
0-4 años,Mujeres,2019,7,"Balears, Illes",25857,18.0,0.06961364427427777
0-4 años,Mujeres,2019,8,Barcelona,123719,60.0,0.04849699722758832
0-4 años,Mujeres,2019,9,Burgos,6432,2.0,0.03109452736318408
0-4 años,Mujeres,2019,10,Cáceres,6738,1.0,0.014841199168892847
0-4 años,Mujeres,2019,11,Cádiz,27302,10.0,0.036627353307450004
0-4 años,Mujeres,2019,12,Castellón/Castelló,12255,5.0,0.04079967360261118
0-4 años,Mujeres,2019,13,Ciudad Real,9890,7.0,0.07077856420626896
0-4 años,Mujeres,2019,14,Córdoba,16253,11.0,0.06767981295760782
0-4 años,Mujeres,2019,15,"Coruña, A",19758,15.0,0.07591861524445795
0-4 años,Mujeres,2019,16,Cuenca,3510,0.0,0.0
0-4 años,Mujeres,2019,17,Girona,18110,9.0,0.04969630038652678
0-4 años,Mujeres,2019,18,Granada,19261,25.0,0.12979596074970148
0-4 años,Mujeres,2019,19,Guadalajara,6031,0.0,0.0
0-4 años,Mujeres,2019,20,Gipuzkoa,14846,7.0,0.04715074767614172
0-4 años,Mujeres,2019,21,Huelva,11267,6.0,0.053252862341350855
0-4 años,Mujeres,2019,22,Huesca,4385,1.0,0.02280501710376283
0-4 años,Mujeres,2019,23,Jaén,12590,5.0,0.03971405877680699
0-4 años,Mujeres,2019,24,León,6786,1.0,0.014736221632773355
0-4 años,Mujeres,2019,25,Lleida,9578,3.0,0.031321779077051574
0-4 años,Mujeres,2019,26,"Rioja, La",6539,1.0,0.01529285823520416
0-4 años,Mujeres,2019,27,Lugo,5261,0.0,0.0
0-4 años,Mujeres,2019,28,Madrid,153042,89.0,0.05815397080539983
0-4 años,Mujeres,2019,29,Málaga,36717,30.0,0.08170602173380177
0-4 años,Mujeres,2019,30,Murcia,38069,37.0,0.09719194094932884
0-4 años,Mujeres,2019,31,Navarra,15041,7.0,0.04653945881257895
0-4 años,Mujeres,2019,32,Ourense,4311,1.0,0.023196474135931337
0-4 años,Mujeres,2019,33,Asturias,15290,5.0,0.032701111837802485
0-4 años,Mujeres,2019,34,Palencia,2672,0.0,0.0
0-4 años,Mujeres,2019,35,"Palmas, Las",20297,10.0,0.04926836478297285
0-4 años,Mujeres,2019,36,Pontevedra,16692,3.0,0.017972681524083396
0-4 años,Mujeres,2019,37,Salamanca,5225,4.0,0.07655502392344497
0-4 años,Mujeres,2019,38,Santa Cruz de Tenerife,18940,14.0,0.07391763463569166
0-4 años,Mujeres,2019,39,Cantabria,10602,3.0,0.028296547821165818
0-4 años,Mujeres,2019,40,Segovia,2823,0.0,0.0
0-4 años,Mujeres,2019,41,Sevilla,44921,29.0,0.06455777921239508
0-4 años,Mujeres,2019,42,Soria,1588,1.0,0.06297229219143577
0-4 años,Mujeres,2019,43,Tarragona,18099,5.0,0.027625835681529366
0-4 años,Mujeres,2019,44,Teruel,2546,0.0,0.0
0-4 años,Mujeres,2019,45,Toledo,15905,4.0,0.025149324111914492
0-4 años,Mujeres,2019,46,Valencia/València,52843,28.0,0.05298715061597563
0-4 años,Mujeres,2019,47,Valladolid,9620,5.0,0.05197505197505198
0-4 años,Mujeres,2019,48,Bizkaia,21855,16.0,0.07320979180965455
0-4 años,Mujeres,2019,49,Zamora,2193,1.0,0.045599635202918376
0-4 años,Mujeres,2019,50,Zaragoza,20195,12.0,0.05942064867541471
0-4 años,Mujeres,2019,51,Ceuta,2515,1.0,0.039761431411530816
0-4 años,Mujeres,2019,52,Melilla,3244,0.0,0.0
0-4 años,Mujeres,2020,1,Araba/Álava,7261,0.0,0.0
0-4 años,Mujeres,2020,2,Albacete,7592,7.0,0.09220231822971549
0-4 años,Mujeres,2020,3,Alicante/Alacant,37311,18.0,0.04824314545308354
0-4 años,Mujeres,2020,4,Almería,18662,18.0,0.09645268459972137
0-4 años,Mujeres,2020,5,Ávila,2540,1.0,0.03937007874015748
0-4 años,Mujeres,2020,6,Badajoz,13477,3.0,0.02226014691696965
0-4 años,Mujeres,2020,7,"Balears, Illes",25512,14.0,0.05487613671997492
0-4 años,Mujeres,2020,8,Barcelona,121071,66.0,0.05451346730430904
0-4 años,Mujeres,2020,9,Burgos,6325,3.0,0.04743083003952569
0-4 años,Mujeres,2020,10,Cáceres,6471,2.0,0.030907124092103232
0-4 años,Mujeres,2020,11,Cádiz,26263,11.0,0.041884019342801664
0-4 años,Mujeres,2020,12,Castellón/Castelló,11999,5.0,0.041670139178264856
0-4 años,Mujeres,2020,13,Ciudad Real,9625,3.0,0.03116883116883117
